confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_iplddt,complex_pde,complex_ipde,chains_ptm,pair_chains_iptm
0.9523380398750305,0.9591156244277954,0.9541695713996887,0.0,0.9541695713996887,0.9518800973892212,0.9493726491928101,0.309440016746521,0.36340245604515076,"{'0': 0.975860059261322, '1': 0.9757612347602844}","{'0': {'0': 0.975860059261322, '1': 0.9539361596107483}, '1': {'0': 0.9541695713996887, '1': 0.9757612347602844}}"
