,time,Backbone,C-alphas,Protein
0,0.0,2.610960252534688e-06,4.6155692499395465e-07,4.465400702137972e-07
1,1.0000000328495406,0.7089157384974883,0.6884338505033549,0.9677726258462914
2,2.0000000656990813,0.811597650605973,0.7901875812004947,1.1011258683242136
3,3.0000000985486217,0.923899497559045,0.9059477905898482,1.203251312214974
4,4.000000131398163,0.9462729405115455,0.9220346909584636,1.249875584720172
5,5.000000164247703,0.8290546130555134,0.8199032911617914,1.2048771034759373
6,6.000000197097243,0.8751483009444283,0.8644337436420534,1.2639582333078763
7,7.000000229946784,0.8876493614454952,0.8732783462317372,1.2740241230642158
8,8.000000262796325,0.8781783132461631,0.8668111663525805,1.3106342338075896
9,9.000000295645865,0.8737495452561822,0.8615488404443113,1.2941825863252248
10,10.000000328495407,0.9610142452261274,0.9508353504766051,1.3617552429924604
11,11.000000361344947,0.9604674125034995,0.9548349573425626,1.390002304879162
12,12.000000394194487,1.0345376836563842,1.0251756578203592,1.46352873535624
13,13.000000427044029,1.154974250819394,1.1405397508959951,1.5304120783820776
14,14.000000459893569,1.1349055095346248,1.127204756975215,1.53803438091036
15,15.00000049274311,1.0357981112090795,1.0178719230976656,1.4561811353819103
16,16.00000052559265,1.1961622372054914,1.1839334138479527,1.5727527994395196
17,17.000000558442192,1.1127360808653608,1.0978638825413252,1.5166344590559913
18,18.00000059129173,1.1002317823038137,1.0933580629161037,1.5126613975098577
19,19.000000624141272,1.2304927057709907,1.2217498756009302,1.6030479543267306
20,20.000000656990814,1.2090688246055141,1.1976626847787453,1.6227261604329395
21,21.000000689840352,1.227148524442306,1.215253655943418,1.623821965297637
22,22.000000722689894,1.2795970318859518,1.2611143356133292,1.6736142903568287
23,23.000000755539435,1.2543751551990996,1.2442641804961292,1.668898416405637
24,24.000000788388974,1.477317150125623,1.4643366646670966,1.8502994098058936
25,25.000000821238515,1.3356057025567245,1.3232770457625629,1.7405586022830537
26,26.000000854088057,1.3689449876987112,1.3576610271788567,1.7898192606804824
27,27.0000008869376,1.4334375640491002,1.4215451831827675,1.8272905601080298
28,28.000000919787137,1.422406204168776,1.4119718012100864,1.8222021379206912
29,29.00000095263668,1.2562044982118077,1.2454003013395527,1.7004091146976086
30,30.00000098548622,1.3520832983041369,1.3429987133066263,1.7730122174002598
31,31.00000101833576,1.2986248777913139,1.2862894833118672,1.7488378857855458
32,32.0000010511853,1.2219524927418322,1.199977424928085,1.6886322743019428
33,33.00000108403484,1.1775137566348701,1.166557221747002,1.6734924675352028
34,34.000001116884384,1.114166267273905,1.1066024146832925,1.638148109945239
35,35.000001149733926,1.0941393750561992,1.0786411251075814,1.6379906075414756
36,36.00000118258346,1.0707327360922394,1.0633170749372607,1.624068165264232
37,37.000001215433,1.13221488457169,1.1154587923136385,1.6429882623582062
38,38.000001248282544,1.0753630387539606,1.0584703463720608,1.6017580345098092
39,39.000001281132086,1.046693669688265,1.0267599544562955,1.5756485308083144
40,40.00000131398163,0.9543864618494434,0.9401359979992452,1.5520545549337592
41,41.00000134683117,1.0131284674995304,0.9962178320181605,1.5632412130931754
