,confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_iplddt,complex_pde,complex_ipde,chains_ptm,pair_chains_iptm
0,0.955892860889434,0.960232198238372,0.955590784549713,0,0.955590784549713,0.9559683799743651,0.9579508900642391,0.307869493961334,0.366206467151641,0.9766398668289181,"{'0': 0.9766398668289181, '1': 0.955176651477813}"
1,0.955892860889434,0.960232198238372,0.955590784549713,0,0.955590784549713,0.9559683799743651,0.9579508900642391,0.307869493961334,0.366206467151641,0.976961255073547,"{'0': 0.955590784549713, '1': 0.976961255073547}"
