confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_iplddt,complex_pde,complex_ipde,chains_ptm,pair_chains_iptm
0.9551147818565369,0.9599722027778625,0.955013632774353,0.0,0.955013632774353,0.9551400542259216,0.9601851105690002,0.31040143966674805,0.3716818690299988,"{'0': 0.9771159291267395, '1': 0.9769957065582275}","{'0': {'0': 0.9771159291267395, '1': 0.955013632774353}, '1': {'0': 0.954399049282074, '1': 0.9769957065582275}}"
