confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_iplddt,complex_pde,complex_ipde,chains_ptm,pair_chains_iptm
0.9610132575035095,0.9568609595298767,0.9521052837371826,0.0,0.9521052837371826,0.9632401466369629,0.9716572165489197,0.32917657494544983,0.3762965202331543,"{'0': 0.9675783514976501, '1': 0.9689502120018005}","{'0': {'0': 0.9675783514976501, '1': 0.9504703879356384}, '1': {'0': 0.9521052837371826, '1': 0.9689502120018005}}"
