,time,Backbone,C-alphas,Protein
0,0.0,1.869747472365844e-06,0.0,2.2986222026333873e-08
1,1.0000000328495406,0.6438154591587779,0.6240622044323623,0.9179576768330912
2,2.0000000656990813,0.7397313431195235,0.7225415713972907,1.0708627078577067
3,3.0000000985486217,0.8251000077615469,0.8090067288156355,1.1705456322728234
4,4.000000131398163,0.8412804425390129,0.8217489743291454,1.193008880289382
5,5.000000164247703,0.8862951295801601,0.871017021392338,1.2692324539471629
6,6.000000197097243,0.8939817490491022,0.8800878090059822,1.2943412923285562
7,7.000000229946784,0.8822040646318057,0.8607567512643703,1.2734087413291413
8,8.000000262796325,0.8759357659271053,0.8562494607919526,1.284695929614449
9,9.000000295645865,0.9141417316526934,0.898982113857177,1.3342349664088107
10,10.000000328495407,0.8969794600533608,0.8824986357555523,1.325708359250312
11,11.000000361344947,0.9602152084601286,0.9445003868129348,1.381802576911679
12,12.000000394194487,0.9593808728469445,0.9474805265092275,1.3854254967870818
13,13.000000427044029,0.9703767294607114,0.9566579472463773,1.4041458354640408
14,14.000000459893569,1.02420313608443,1.012005213109606,1.4362666461347908
15,15.00000049274311,0.9703626552069347,0.961877402688647,1.4069679190095508
16,16.00000052559265,0.9822453251535738,0.971649397036048,1.4408584042386516
17,17.000000558442192,1.0472031955299927,1.0357285433753818,1.475105911145129
18,18.00000059129173,1.1022536093664788,1.0872444176449416,1.497444087420169
19,19.000000624141272,1.0640349216691172,1.049641262476034,1.4822829274221705
20,20.000000656990814,1.1516994739295094,1.1377836886228225,1.562215852856641
21,21.000000689840352,1.0033003281500856,0.9840347972931341,1.4612495923984994
22,22.000000722689894,1.0659179501786022,1.0454521838041142,1.5304828845022118
23,23.000000755539435,1.1113984238998653,1.1069072024680535,1.5574290466247058
24,24.000000788388974,1.2450111793571252,1.2417842073160088,1.6409381250830524
25,25.000000821238515,1.1796183852643116,1.1740725342066807,1.596783768365015
26,26.000000854088057,1.3298007519323056,1.3262267290924232,1.7370119587327717
27,27.0000008869376,1.3168218947861159,1.3104419397679132,1.7293411930943077
28,28.000000919787137,1.1855027946002956,1.178916998341199,1.639868481690552
29,29.00000095263668,1.1355676217548736,1.1260360339511004,1.6194777348462437
30,30.00000098548622,1.0651610942300673,1.0574448376226484,1.5727063342957435
31,31.00000101833576,1.1839223227528088,1.1782438389960217,1.6541616201921103
32,32.0000010511853,1.0730532002254811,1.065825912204083,1.5542188863381563
33,33.00000108403484,0.9869059068897623,0.9698586526047683,1.488828946113862
34,34.000001116884384,0.9551001084678004,0.9456954844038489,1.4753788710321012
35,35.000001149733926,0.9853559513544043,0.9758530329630963,1.4990405343768831
36,36.00000118258346,1.0127771629036733,1.0039107642397174,1.5311481689653539
37,37.000001215433,1.0069620933444008,0.9917698873751627,1.5122290304498274
38,38.000001248282544,0.9998715348601845,0.9866161530121443,1.5278844122772448
39,39.000001281132086,1.1124987378769708,1.0925759480330386,1.5783757316019984
40,40.00000131398163,1.0605364604797647,1.048913478588333,1.5494985441633709
41,41.00000134683117,1.1232432679435627,1.106682312835566,1.612269241478283
42,42.000001379680704,1.2533334624604047,1.246968408709773,1.7285048461843644
43,43.000001412530246,1.2172907696560036,1.201622906883054,1.6907471598868882
44,44.00000144537979,1.105950967838959,1.1001899916729927,1.611391193303937
45,45.00000147822933,1.155792863346082,1.1394744132311885,1.6632860382678556
46,46.00000151107887,1.1641554567971615,1.1469228411600991,1.651125525117118
47,47.00000154392841,1.2247665161423242,1.2069461236084498,1.7090134271129838
48,48.00000157677795,1.192289214432761,1.1745879789485558,1.6824533202752892
49,49.00000160962749,1.3386841734472512,1.3250018813544011,1.8158743403517046
50,50.00000164247703,1.2490757378402695,1.2336482377730493,1.7456907740304215
51,51.00000167532657,1.2039697627374941,1.1886920735067001,1.7061445077940116
52,52.000001708176114,1.1322760253520605,1.1142570066840067,1.6274266934178991
53,53.000001741025656,1.3682934688242652,1.3598784568794473,1.8234398888748045
54,54.0000017738752,1.3211788239215247,1.306671581538687,1.7744797088728355
55,55.00000180672473,1.326417485186165,1.3162956873497935,1.7940656659908867
56,56.000001839574274,1.4078955542240852,1.392862876364056,1.8678563552823721
57,57.000001872423816,1.2837523443553673,1.2650948460620421,1.7672540299379886
58,58.00000190527336,1.2997738699846475,1.2877388679414064,1.7822617795918925
59,59.0000019381229,1.3851994166334864,1.3726474450431254,1.8264204983500494
60,60.00000197097244,1.4803800331592345,1.4676000177395616,1.924097014934507
61,61.000002003821976,1.3330652001976557,1.3150691842289264,1.8181468437397426
62,62.00000203667152,1.43627946857232,1.4278333290401142,1.8982531076596783
63,63.00000206952106,1.3685124989297843,1.3590485887528154,1.8520275895323535
64,64.0000021023706,1.4439744980266846,1.4326566355309893,1.9128420482042685
65,65.00000213522014,1.4261244313972559,1.4175311565276634,1.912801497162025
66,66.00000216806968,1.3465629887908475,1.3371502747435042,1.7974238098624522
67,67.00000220091923,1.3979829133779298,1.3946910869963327,1.8480580069901
68,68.00000223376877,1.4191829332672452,1.410980079196003,1.8876401147764226
69,69.00000226661831,1.532976067131326,1.5302489161980917,1.9814151646802745
70,70.00000229946785,1.500608378779582,1.5005081023402496,1.9721161972817889
71,71.00000233231738,1.3412938115407098,1.3343965320328333,1.8272049613548915
72,72.00000236516692,1.3004671066849527,1.2920035847525235,1.782151085104101
73,73.00000239801646,1.1929233828399233,1.1820163529106706,1.6887812993950668
74,74.000002430866,1.261987587131561,1.2558463180586552,1.7551195233086017
75,75.00000246371555,1.1721207736410972,1.1643579685151573,1.7021394343582044
