confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_iplddt,complex_pde,complex_ipde,chains_ptm,pair_chains_iptm
0.9564872980117798,0.9589337110519409,0.9550623893737793,0.0,0.9550623893737793,0.9568435549736023,0.9602266550064087,0.30991846323013306,0.3716127872467041,"{'0': 0.9761552214622498, '1': 0.9764506220817566}","{'0': {'0': 0.9761552214622498, '1': 0.953729510307312}, '1': {'0': 0.9550623893737793, '1': 0.9764506220817566}}"
