confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_iplddt,complex_pde,complex_ipde,chains_ptm,pair_chains_iptm
0.9549902081489563,0.9592012166976929,0.9549890756607056,0.0,0.9549890756607056,0.9549905061721802,0.9567216038703918,0.3086400628089905,0.3623207211494446,"{'0': 0.9764041304588318, '1': 0.9766488075256348}","{'0': {'0': 0.9764041304588318, '1': 0.9545323848724365}, '1': {'0': 0.9549890756607056, '1': 0.9766488075256348}}"
