confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_iplddt,complex_pde,complex_ipde,chains_ptm,pair_chains_iptm
0.9538307189941406,0.9570237398147583,0.9522331357002258,0.0,0.9522331357002258,0.9542300701141357,0.953722357749939,0.3100980222225189,0.3911881148815155,"{'0': 0.976000189781189, '1': 0.9759122133255005}","{'0': {'0': 0.976000189781189, '1': 0.9522311687469482}, '1': {'0': 0.9522331357002258, '1': 0.9759122133255005}}"
