confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_iplddt,complex_pde,complex_ipde,chains_ptm,pair_chains_iptm
0.9605875015258789,0.9571501016616821,0.9515905976295471,0.0,0.9515905976295471,0.9628366827964783,0.9708381295204163,0.33312883973121643,0.3780856132507324,"{'0': 0.9684736728668213, '1': 0.9685840010643005}","{'0': {'0': 0.9684736728668213, '1': 0.9515905976295471}, '1': {'0': 0.9512196779251099, '1': 0.9685840010643005}}"
